"*STITCH,7.285235,-21.278599"
"*STITCH,8.492835,-20.551796"
"*STITCH,9.647913,-19.74158"
"*STITCH,10.744159,-18.85089"
"*STITCH,11.775281,-17.883167"
"*STITCH,12.735077,-16.842323"
"*STITCH,13.617455,-15.732807"
"*STITCH,14.416493,-14.559546"
"*STITCH,15.126422,-13.328059"
"*STITCH,15.741715,-12.044409"
"*STITCH,16.25711,-10.715236"
"*STITCH,16.667692,-9.347759"
"*STITCH,16.968903,-7.949807"
"*STITCH,17.156652,-6.5298347"
"*STITCH,17.227371,-5.0968843"
"*STITCH,17.17809,-3.660653"
"*STITCH,17.006527,-2.231442"
"*STITCH,16.711222,-0.8201237"
"*STITCH,16.291594,0.56181246"
"*STITCH,15.748107,1.9023932"
"*STITCH,15.082377,3.1891477"
"*STITCH,14.297323,4.409244"
"*STITCH,13.3973255,5.549552"
"*STITCH,12.388349,6.5968504"
"*STITCH,11.278138,7.538005"
"*STITCH,10.076328,8.360196"
"*STITCH,8.794555,9.051277"
"*STITCH,7.4465156,9.600147"
"*STITCH,6.047969,9.997219"
"*STITCH,4.6165733,10.234949"
"*STITCH,3.1715667,10.308388"
"*STITCH,1.733283,10.215776"
"*STITCH,0.32232526,9.958955"
"*STITCH,-1.0414476,9.543588"
"*STITCH,-2.3401325,8.978931"
"*STITCH,-3.5589395,8.277043"
"*STITCH,-4.68693,7.4513445"
"*STITCH,-5.71689,6.5147676"
"*STITCH,-6.644049,5.4780374"
"*STITCH,-7.4638014,4.3489137"
"*STITCH,-8.169258,3.1329901"
"*STITCH,-8.74982,1.8359338"
"*STITCH,-9.191593,0.46624547"
"*STITCH,-9.479505,-0.9627663"
"*STITCH,-9.600133,-2.4325938"
"*STITCH,-9.544103,-3.920591"
"*STITCH,-9.307435,-5.40185"
"*STITCH,-8.89178,-6.8512383"
"*STITCH,-8.303838,-8.244946"
"*STITCH,-7.554377,-9.561656"
"*STITCH,-6.657186,-10.783041"
"*STITCH,-5.628042,-11.894024"
"*STITCH,-4.483857,-12.882726"
"*STITCH,-3.242041,-13.740216"
"*STITCH,-1.9199681,-14.460281"
"*STITCH,-0.5346462,-15.039062"
"*STITCH,0.89761436,-15.474772"
"*STITCH,2.3612397,-15.7673855"
"*STITCH,3.8416169,-15.918399"
"*STITCH,5.3250847,-15.930549"
"*STITCH,6.7989964,-15.807653"
"*STITCH,8.251715,-15.554396"
"*STITCH,9.672565,-15.176186"
"*STITCH,11.051845,-14.679008"
"*STITCH,12.380755,-14.069322"
"*STITCH,13.651395,-13.35397"
"*STITCH,14.856743,-12.540051"
"*STITCH,15.990539,-11.6348915"
"*STITCH,17.047289,-10.645964"
"*STITCH,18.022263,-9.580825"
"*STITCH,18.911371,-8.447082"
"*STITCH,19.711187,-7.2523518"
"*STITCH,20.418905,-6.0042024"
"*STITCH,21.0323,-4.710161"
"*STITCH,21.54967,-3.3776574"
"*STITCH,21.969835,-2.0140173"
"*STITCH,22.292103,-0.62644845"
"*STITCH,22.516233,0.77801293"
"*STITCH,22.642431,2.1924677"
"*STITCH,22.671293,3.610204"
"*STITCH,22.603796,5.0247016"
"*STITCH,22.441301,6.429598"
"*STITCH,22.185492,7.818775"
"*STITCH,21.838375,9.186326"
"*STITCH,21.402279,10.526506"
"*STITCH,20.879808,11.8338785"
"*STITCH,20.273811,13.103216"
"*STITCH,19.587421,14.329518"
"*STITCH,18.824005,15.508002"
"*STITCH,17.987125,16.634195"
"*STITCH,17.080587,17.703802"
"*STITCH,16.108395,18.712814"
"*STITCH,15.074717,19.65749"
"*STITCH,13.983882,20.534348"
"*STITCH,12.840371,21.340185"
"*STITCH,11.648873,22.072018"
"*STITCH,10.414129,22.727188"
"*STITCH,9.141085,23.303274"
"*STITCH,7.834744,23.798153"
"*STITCH,6.5001645,24.210003"
"*STITCH,5.1426272,24.537233"
"*STITCH,3.7673552,24.778587"
"*STITCH,2.3797312,24.933073"
"*STITCH,0.9851513,25.000004"
"*STITCH,-0.41093978,24.978987"
"*STITCH,-1.8030577,24.869932"
"*STITCH,-3.1856883,24.67305"
"*STITCH,-4.553345,24.388857"
"*STITCH,-5.9004884,24.018187"
"*STITCH,-7.2216225,23.562187"
"*STITCH,-8.511313,23.022306"
"*STITCH,-9.764109,22.400337"
"*STITCH,-10.974634,21.698391"
"*STITCH,-12.137612,20.91889"
"*STITCH,-13.247823,20.0646"
"*STITCH,-14.300136,19.138647"
"*STITCH,-15.289583,18.14445"
"*STITCH,-16.211313,17.085793"
"*STITCH,-17.060598,15.966823"
"*STITCH,-17.83294,14.792013"
"*STITCH,-18.524021,13.566173"
"*STITCH,-19.129734,12.294507"
"*STITCH,-19.646221,10.982532"
"*STITCH,-20.069916,9.636141"
"*STITCH,-20.397537,8.261594"
"*STITCH,-20.626154,6.865481"
"*STITCH,-20.753185,5.454728"
"*STITCH,-20.776476,4.0366054"
"*STITCH,-20.69429,2.618761"
"*STITCH,-20.505398,1.2091446"
"*STITCH,-20.209082,-0.183961"
"*STITCH,-19.805208,-1.5519797"
"*STITCH,-19.294287,-2.8860915"
"*STITCH,-18.677494,-4.1772046"
"*STITCH,-17.956772,-5.415982"
"*STITCH,-17.134842,-6.592961"
"*STITCH,-16.21535,-7.6985016"
"*STITCH,-15.202842,-8.722946"
"*STITCH,-14.102924,-9.656626"
"*STITCH,-12.92229,-10.489956"
"*STITCH,-11.668792,-11.213627"
"*STITCH,-10.35153,-11.818637"
"*STITCH,-8.980896,-12.296538"
"*STITCH,-7.568645,-12.639573"
"*STITCH,-6.1278954,-12.840924"
"*STITCH,-4.6731215,-12.894984"
"*STITCH,-3.2201233,-12.797639"
"*STITCH,-1.7858769,-12.546617"
"*STITCH,-0.3883221,-12.141861"
"*STITCH,0.9540047,-11.58584"
"*STITCH,2.2223797,-10.883922"
"*STITCH,3.3985949,-10.044598"
"*STITCH,4.465776,-9.079539"
"*STITCH,5.4092507,-8.003412"
"*STITCH,6.2175765,-6.8332334"
"*STITCH,6.8831987,-5.5873604"
"*STITCH,7.402775,-4.283994"
"*STITCH,7.776526,-2.9396129"
"*STITCH,8.006742,-1.5677462"
"*STITCH,8.095523,-0.17880215"
"*STITCH,8.042657,1.2186885"
"*STITCH,7.844649,2.6156363"
"*STITCH,7.49558,3.9998338"
"*STITCH,6.98956,5.354476"
"*STITCH,6.323585,6.6585236"
"*STITCH,5.4997067,7.8884673"
"*STITCH,4.5258126,9.020732"
"*STITCH,3.4151855,10.033828"
"*STITCH,2.1853392,10.909775"
"*STITCH,0.8565048,11.634876"
"*STITCH,-0.5496707,12.199803"
"*STITCH,-2.011297,12.599288"
"*STITCH,-3.5070455,12.831679"
"*STITCH,-5.0166903,12.898341"
"*STITCH,-6.5215125,12.803154"
"*STITCH,-8.004371,12.551969"
"*STITCH,-9.4499035,12.152171"
"*STITCH,-10.844479,11.612308"
"*STITCH,-12.1761055,10.941783"
"*STITCH,-13.43442,10.15057"
"*STITCH,-14.610496,9.249062"
"*STITCH,-15.696857,8.247825"
"*STITCH,-16.687317,7.157504"
"*STITCH,-17.57684,5.9887276"
"*STITCH,-18.361439,4.7519946"
"*STITCH,-19.038193,3.4576325"
"*STITCH,-19.60506,2.1156888"
"*STITCH,-20.060793,0.7359625"
"*STITCH,-20.40492,-0.6720759"
"*STITCH,-20.637648,-2.0992978"
"*STITCH,-20.759766,-3.5369122"
"*STITCH,-20.772665,-4.9765067"
"*STITCH,-20.678234,-6.4100447"
"*STITCH,-20.478817,-7.8298984"
"*STITCH,-20.177172,-9.228797"
"*STITCH,-19.776423,-10.59991"
"*STITCH,-19.280048,-11.936744"
"*STITCH,-18.691841,-13.233193"
"*STITCH,-18.015825,-14.483587"
"*STITCH,-17.256304,-15.6825695"
"*STITCH,-16.417788,-16.82523"
"*STITCH,-15.504985,-17.906986"
"*STITCH,-14.522786,-18.92364"
"*STITCH,-13.476181,-19.871363"
"*STITCH,-12.370341,-20.746675"
"*STITCH,-11.210514,-21.54646"
"*STITCH,-10.002103,-22.267931"
"*STITCH,-8.750463,-22.908691"
"*STITCH,-7.461117,-23.466639"
"*STITCH,-6.139572,-23.940037"
